"MIDX","MTITLE","MCONTENT","MPOINT","MDATE","MUSER"
17072307,"강철비2: 정상회담","정근이형 정근이형 영화 잘봤어요 명절에 공중파에서 만나요",2,20200819,17072307
17072306,"누가 로져 래빗을 모함했나","어렸을때의 추억...",10,20200819,17072306
17072305,"카페 벨에포크","오랜만에 느낌좋은 영화를 만남",10,20200819,17072305
17072304,"집으로...","와...아니 진짜 현실적임 나 어렸을때 할머니랑 살았는데 진짜 너무 똑같애ㅠ 시장갔다가 딱 영화에 나오는 가게에서 (난 냉면사주심) 먹고 길가다가 철푸덕 넘어지고 머리 기르고 싶었는데 할머니가 억지로 자르려해서 떼쓰다가 결국은 자다가 잘리고..ㅎ 그렇게 당연하게 살다가 마지막 이별엔 작중꼬마처럼 무덤덤하게 할무니 안녕 나간다!! 이러고 감...할머니보고싶다 정말 유년시절 내 엄마였는데..",10,20200819,17072304
17072303,"미스 슬로운","현재 한국사회의 윗 대가리들이 봤으면 하는 영화...",8,20200819,17072303
17072302,"히트맨","영화 이렇게 만들어도 되나요? 코믹영화라지만 웃음이 아니라 비웃음이 나오네요. 권상우는 영화를 골라도 왜 이런 영화를 골랐을까 궁금하기만 합니다. 한동안 정신적 충격으로 한국 영화 못 볼 것 같습니다.",2,20200819,17072302
17072301,"다만 악에서 구하소서","평점 보통할까 하다가 높음으로~~좀 소름돋는 스토리.배우님들 연기에 높음줄수밖에,,,이건 완전 이런액션이 한국영화인게 실감안났어요.코로나때문에 갈때없고 늦은시간 영화보고 집에오는데 좀 무서웠어요.",8,20200819,17072301
17072300,"날씨의 아이","사랑해요 내 인생영화ㅎㅎㅎ",10,20200819,17072300
17072298,"지푸라기라도 잡고 싶은 짐승들","보이는 족족 다 죽이는 영화 . . . 안 죽는 사람은?   그냥 잔인하고, 그저 그런 킬링타임용  . . .  좋은 배우로, 더 긴장감있게 만들었으면 . .",7,20200819,17072298
17072297,"강철비2: 정상회담","각본이 생각은 많이 한것 같은데 영  치밀하지 않음.할 말은 많은데  정리가 안되고 정신없이 떠들기만...특히 뜬금 없는 유머코드는 쓴웃음만...왜 평점이 8이 넘는지 이해안감. 알바들을 넘 많이 고용한 듯 . 추천 안함",2,20200819,17072297
17072296,"강철비2: 정상회담","올해영화중 최고네요. 시간가는줄 모르고 봤습니다. 현재 한반도 상황을 영화적 상상력으로 잘 해석한 것 같아요. 추천해요.",10,20200819,17072296
17072295,"셔터 아일랜드","기가막힌다... 진짜 잘 만든 영화",10,20200819,17072295
17072294,"강철비2: 정상회담","졸리고 졸리고 졸리고 너무 재미없고 어의없고 그래요",2,20200819,17072294
17072292,"타이타닉","최고의 영화 왜 이제 봤을까",10,20200819,17072292
17072293,"반교: 디텐션","공포영화는 이렇게 만드는 거다! 대만영화의 저력!",10,20200819,17072293
17071443,"월드 인베이젼","월드 인베이젼 티비에서 해줄때마다 매번 봤는데 재밌음",10,20200818,17071443
17071442,"수상한 그녀","다시봐도 재밌고 좋아요",10,20200818,17071442
17071440,"프로젝트 파워","소문난 잔치에 먹을 것 없다는 진리다. PC가 판치는 영화판에 넷플릭스마저 점점 물들면 우야노. 전개도 엉성하고 전체적으로 기대한만큼 실망도 컷음",2,20200818,17071440
17071439,"오케이 마담","엄정화 출연작 중에 최악임. 보는내내 왜 이걸 보고 있는 지 한심했음.  쓰레기 작품임",1,20200818,17071439
17071437,"너와 극장에서","뻔하지 않은 스토리와 탄탄한 연기력 덕분에 좋은 영화 재밌게봤습니다",10,20200818,17071437
17071435,"결백","스토리는 평이, 연기를 너무 잘하셔서 딱 한번쯤 볼만한 영화",6,20200818,17071435
17071434,"강철비2: 정상회담","나도 좌빨이 싫지만 이건 그냥 영화일 뿐이다. 대통령들의 과장스럽고 억지스런 전개, 이런 저런 감점 요소가 많았다. 그러나 정치적인 요소말고 한국에서 이런 영화를 제작 했다는거에 플러스 1점. 7점대 영화는 됨",8,20200818,17071434
17071433,"짱구는 못말려 극장판 : 태풍을 부르는 황금 스파이 대작전","양자택일 극단적이야",1,20200818,17071433
17071432,"오케이 마담","별기대없이 웃으며 봤어요ㅎㅎ",8,20200818,17071432
17071431,"강철비2: 정상회담","문재인대통령님 찬양하는것 같았어요 그래서 싫어요",1,20200818,17071431
17071430,"천문: 하늘에 묻는다","이 벅참을 어찌해야 좋을까요진심 두배우를 다시한번 존경하게됩니다 아직도   이가슴. 먹먹합니다영실이...무엇이 보이나 ...자네 눈에는 무엇이 보이나 영실이...전하의 나라가 보이옵니다부디 꿈을이루소서",10,20200818,17071430
17071429,"강철비2: 정상회담","북한에서 만든 영화.. 정우성님은 잘생겼다",1,20200818,17071429
17071428,"모아나","기대없이 집에서 iptv로 봤다가 깜놀 ㅎ 너무재밌잖아 ㅋㅋㅋ",10,20200818,17071428
17071427,"애나벨: 인형의 주인","애나벨 시리즈 중에서 제일 무서웠다. 라이트아웃 감독 작품답게 빛과 어둠을 이용해 공포를 조성하는 능력이 탁월하다고 느꼈다. 또 이 작품은 전작의 프리퀄 격인데, 결말에서 1편의 내용과 이어지게 연출한 점이 인상적이었다.",8,20200818,17071427
17071426,"다만 악에서 구하소서","박정민 진짜 ㅋㅋ 대박이였다",10,20200818,17071426
17071425,"히트맨","킬링타임 지대로ㅋㅋ권상우 만의 병맛영화ㅋ이젠 권상우 장르다ㅋ",10,20200818,17071425
17071424,"강철비2: 정상회담","강철비 나와!!!좀 한쪽으로 치우치지좀 말자",1,20200818,17071424
17071423,"반도","ㅇㅈ 초반엔 흥미진진했는데 갈수록 좀 루즈해지길래 내가 집중을 못하는건가 했는데 다들 감상평이 나랑 똑같네",6,20200818,17071423
17071422,"강철비2: 정상회담","국민의피땀인 세금을 얼마나 갔다 바치려고 이런영화를 만들었냐?개수작마라우~~~~",1,20200818,17071422
17071421,"오케이 마담","과장웃음은 있지만 어설픈 액션은 없다. 코믹보다 액션이 볼만함.",10,20200818,17071421
17071420,"사랑할 때 버려야 할 아까운 것들","사실 키아누 볼려고 영화 본건데 생각보다 많이 안 나와서 아쉽긴 했어요ㅠㅠ 그치만 은근히 공감 가는 로코물 스토리가 괜찮았어요. 특히 잭 니콜슨의 능글능글 사랑남 연기가 인상깊었던 것 같아요",7,20200818,17071420
17071419,"강철비2: 정상회담","극혐.역겨운영화 감독 뭐하냐? 배우님들 얼굴보고 사과하세요!!!!",1,20200818,17071419
17071418,"인베이젼 2020","스포를 먼저 좀 볼껄 ㅜㅜ 지금 보고 있는데 넘나 후회되네요",2,20200818,17071418
17071417,"강철비2: 정상회담","와 미국을 아주 ㅂㅅ으로 만드네",2,20200818,17071417
17071416,"아일라","나라와 약속을 지켜주셔서 감사합니다.",10,20200818,17071416
17071414,"다만 악에서 구하소서","영화 아저씨 재방송보는듯 아저씨보다 쩝",2,20200818,17071414
17071413,"다만 악에서 구하소서","와 진짜 뭔 스토리가 이렇게 허접해 ㅋ연기 몇개 격투신 몇개 외에는 그냥 3류 영ㅤㅎㅘㅋ",1,20200818,17071413
17071411,"마리안의 허상","이 영화 제 인생 영화라 mp4로 소장중인데 리뷰 다신 분들과 공유할 방법이 없네요ㅜ",10,20200818,17071411
17071410,"강철비2: 정상회담","음...말로는 표현을 못하겠으니 시간 널널하신분만 감상해보시길..",1,20200818,17071410
17071408,"강철비2: 정상회담","강철비2",9,20200818,17071408
17071407,"다만 악에서 구하소서","진짜존나노잼진짜영화재미없고담배만존나빠는데나도영화관이라담배태우고싶은데못태워서존나죽고싶고재미없어서중간에나갈까했음진짜노잼재미없어요진짜님들아제발보지마리뷰첨달음진짜재미없어요진짜",1,20200818,17071407
17071405,"소리꾼","올해 코로나로 힘든와중에 정말 감동적인 영화와 소리 너무 잘들었습니다 판소리 듣는것도 좋고 너무 감동적으로 봤습니다.근데 주인공이 개그맨 황제성씨랑 너무 많이 닮아서 몰입하기 힘들었어요....감동적인 순간마다 막 코미디 빅 리그 황제성씨 유행어가 생각나서 ..판소리 할때마다 웃음참고 눈감고 들었습니다...",10,20200818,17071405
17071404,"강철비2: 정상회담","연출, 연기, 스토리, 영상미, 캐스팅 모두 최악입니다. 하...정지적인 내용을 떠나서 내용자체도 진부하고 잠수함 납치...말도안되는 상황인데다교육적이지도, 감동적이지도, 재미있지도 않은소재입니다. 별점 1개도 아깝네요 부디 제평점 보시고 영화비 아끼시기 바랍니다.",1,20200818,17071404
17071403,"강철비2: 정상회담","내가 이 영화를 진짜! 너무 보고싶은데! 이 정권에서 북한 북한 북한 북한 북한 얘기를 너무 해대서 영화까지 보고나면 귀에서 피가 날거같아. 그냥 참을께. 북한 존나 지겨워.",2,20200818,17071403
17071402,"알라딘","제 최에 영화에요!너무 재미있었어요.",10,20200818,17071402
17071401,"오케이 마담","진짜 제 돈이 아까운걸 넘어서 이걸 보고있는 제 시간이 아까운 영화입니다",1,20200818,17071401
17071400,"정직한 후보","가볍게 볼려고했는데 아주 재밌게 잘봤습니다",10,20200818,17071400
17071399,"다만 악에서 구하소서","와진짜 평점 남기기도 아까움 개연성도 없고 진짜 지금까지 본 영화중 개황당한 영화",2,20200818,17071399
17071398,"다만 악에서 구하소서","영화관에서 보긴 아깝고 집에서 보기에도 아까운 정도",7,20200818,17071398
17071397,"다만 악에서 구하소서","재미는 고사하고 개연성 또한 1도 찾아볼 수 없는 영화임 기억에 남는 건 온리 박정민뿐",2,20200818,17071397
17071396,"애니멀 크래커","그냥 너무뻔한이야기에요",2,20200818,17071396
17071395,"침묵","아빠의사랑..너무 아프당",10,20200818,17071395
17071394,"불한당: 나쁜 놈들의 세상","문제는 드러나지 않으면 문제가 되지 않아",10,20200818,17071394
17071393,"타짜: 원 아이드 잭","나는 2보다 이게 더 재밌는데? 2는 좀 유치했음. 다만 류승범이 너무 비중 없이 빨리 가버린 게 아쉬웠다. 러닝타임 2~30분 정도만 추가해서 류승범과 마귀의 대결 및 기타 스토리 보충을 좀 해줬으면 훨씬 좋았을 뻔.",8,20200818,17071393
17071392,"인셉션","액션을 별로 좋아하지(?) 않아서 그런가 별로 크게 재밌진 않은거 같은데....",6,20200818,17071392
17071391,"인셉션","이런 생각을 하고 창작물로 구현해낸 천재",10,20200818,17071391
17071390,"리바이어던","우리네 현실 부정할수 없는 세상",8,20200818,17071390
17071387,"오케이 마담","액션은 기대 이상이였으나...재미는조금 아쉽네요 ㅠ",6,20200818,17071387
17071388,"강철비2: 정상회담","정우성.. 대통령을 연기할 수 있는 배우 와우~ 영화 잘 만들었고 재밌네이 평론알밥들아 니들은 통일을 맞을 준비가 됐냐? 엉??",10,20200818,17071388
17071386,"강철비2: 정상회담","정말 재미있어요시나리오 완성도가 높아요정우성 배우 연기도 훌륭하고우리나라가 처해진 외교상황이 사실적으로 적나라하게 들어나있네요한순간도 한눈팔지 못하게하는 긴장감도 최고정말 재미있어요강철비2 최고 정우성 최고~  흥해라~",10,20200818,17071386
17071385,"다만 악에서 구하소서","무레기영화절대보지마세요",1,20200818,17071385
17071384,"반교: 디텐션","진짜 진심  보지마요 킬링타임도힘듬",2,20200818,17071384
17071383,"카자흐 스트라이크","영화가 불필요하게 길다... 볼까 말까 망설이고 있다면 그냥 호텔 뭄바이를 봐라...",7,20200818,17071383
17071382,"야구소녀","감독님이 고심해서 연출한 부분이 곳곳에서 보입니다. 배우들의 연기도 굉장히 뛰어나 러닝타임 내내 몰입해서 봤습니다.",10,20200818,17071382
17071381,"오케이 마담","친구랑 보았는데 보는 내내 웃었어요정말 재밌습니다",10,20200818,17071381
17071380,"강철비2: 정상회담","강철비시리즈와 감독만의 세계가 있는듯",7,20200818,17071380
17071379,"다만 악에서 구하소서","박정민의 새로운발견 연기정말 잘하네요 한국판 테이큰",8,20200818,17071379
17071378,"오케이 마담","별 기대 안하고 봤는데 재밌게 봤습니다 웃음 터지는 포인트가 진심 많았어요",10,20200818,17071378
17072290,"82년생 김지영","이 영화를 왜 이제서야 봤나 싶네요. 공감가는 일도 있었고, 정말 안타깝네요... 그리고 공감이 안 된다고 별테하시는 분들은 그냥 이렇게 부당한 대우를 받는 사람들도 있구나 하고 넘어가시면 될 것 같아요... 보기 안 좋네요",10,20200819,17072290
17072288,"안시성","늦었지만 재미있게 봤습니다...지루한 장면 하나도 없고 촬영기법도 훌륭하네요...약간의 아쉬움이 있다면 양만춘역의 조인성님의 목소리 정도? 연기는 잘했지만 장군의 목소리로는 조금 안어울린다는...",8,20200819,17072288
17072285,"온워드: 단 하루의 기적","픽사 작품은 언제나 환영!",7,20200819,17072285
17072284,"다만 악에서 구하소서","다만 이 영화에서 구하옵소서!",1,20200819,17072284
17072283,"최후의 Z","심리묘사가 탁월한 수작",10,20200819,17072283
17072282,"사라진 시간","특이함으론 독보적이다. 꿈보다 해몽이 좋을 부류의 영화. 좀더 보기 좋게 가다듬어 장르적인 결을줘도 좋지 않았을까. 생각해볼만한 거리들을 던져주긴 한다. 내가 정말 나의 인생을 사는 중일까, 실은 미친 사람이 그 입장에선 진실을 말하는거 아닐까. 하지만 너무 불친절하고 명쾌함을 절제해도 너무 절제했다. 나는 이정도의 절제미를 느끼려고 영화를 보는 것은 아니기에....",6,20200819,17072282
